Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
45517,406.473611752132,411.792829894643,406.453763923242,410.859981936815,406.473611752132,411.792829894643,406.453763923242,410.859981936815,8.078066358216972,9.701927660015265,450.843433235659,382.646293169723,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2403.0561349427335,
45518,411.643971177969,414.541754195904,409.307484761041,413.688297553636,411.643971177969,414.541754195904,409.307484761041,413.688297553636,5.234269434862995,9.276436400476953,444.978399798673,382.646293169723,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2419.598513108931,
45519,417.356802296547,418.659178216053,415.229256901324,418.579643808755,417.356802296547,418.659178216053,415.229256901324,418.579643808755,4.9708806624170165,8.866383473042672,444.978399798673,382.646293169723,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2448.2072366236503,
45520,418.152146369528,418.887839637035,414.871352068483,416.034542775217,418.152146369528,418.887839637035,414.871352068483,416.034542775217,4.016487568551952,8.404488624995937,444.978399798673,382.646293169723,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2433.321336507846,
45523,416.521691019917,419.295453474437,414.036240791853,419.076733854367,416.521691019917,419.295453474437,414.036240791853,419.076733854367,5.259212682584007,8.10493853524242,444.978399798673,382.646293169723,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2451.114638990013,
45524,419.245744469876,423.381533649375,419.186093664402,422.327702752676,419.245744469876,423.381533649375,419.186093664402,422.327702752676,4.304799795008023,7.743020559982002,444.978399798673,394.44582744481,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2470.129050466064,
45525,421.606922186537,423.918390898637,419.2656280717,421.671543892467,421.606922186537,423.918390898637,419.2656280717,421.671543892467,4.652762826937021,7.448710299692004,438.120974917188,394.44582744481,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2466.2912793424584,
45526,421.890263512536,424.306021716206,412.197007623086,413.131536908838,421.890263512536,424.306021716206,412.197007623086,413.131536908838,12.109014093119981,7.892548756208954,428.861962740017,396.897728986732,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2416.3421066882584,
45527,414.553214439291,416.819945047285,409.691673793197,414.364320221958,414.553214439291,416.819945047285,409.691673793197,414.364320221958,7.128271254087963,7.819760422673622,428.861962740017,399.201764203425,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2423.552464556851,
45530,413.941793683187,414.851369048649,408.946038724778,411.083525920913,413.941793683187,414.851369048649,408.946038724778,411.083525920913,5.905330323870999,7.637433746597182,428.861962740017,401.167691654976,0,,,0,2871738.4933141936,0.0,0.0,0.0,2871738.4933141936,0.0,-0.03670897576694043,287.1738493314194,2404.363608938823,
