Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
38484,810.16,814.887,799.816,807.51,810.16,814.887,799.816,807.51,15.070999999999913,20.861665795661185,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.54980570982451,
38485,806.728,819.416,801.868,814.878,806.728,819.416,801.868,814.878,17.548000000000002,20.546078577026787,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.36688905055094,
38488,814.055,814.055,802.823,808.171,814.055,814.055,802.823,808.171,12.055000000000064,19.737404426833766,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.62310811050587,
38489,806.808,821.049,803.424,818.455,806.808,821.049,803.424,818.455,17.625,19.536223052849596,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.76356482549372,
38490,818.12,824.771,811.036,824.643,818.12,824.771,811.036,824.643,13.735000000000014,18.983725619244872,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,91.44979062793875,
38491,824.826,828.582,814.151,824.94,824.826,828.582,814.151,824.94,14.43100000000004,18.550132703126316,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,91.48272680494685,
38492,824.574,828.079,818.365,819.13,824.574,828.079,818.365,819.13,9.713999999999942,17.708596255209518,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.83841977323941,
38495,816.195,816.195,793.052,793.724,816.195,816.195,793.052,793.724,26.077999999999975,18.50568232614194,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.02099043631009,
38496,791.129,811.671,788.817,808.743,791.129,811.671,788.817,808.743,22.854000000000042,18.91980781889033,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.68654074770667,
38497,808.521,817.668,803.942,809.697,808.521,817.668,803.942,809.697,13.725999999999999,18.42515945518649,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.79233574052058,
38498,808.661,812.694,795.425,799.024,808.661,812.694,795.425,799.024,17.269000000000005,18.315049030883014,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.60874039638745,
38499,797.183,806.252,789.859,790.998,797.183,806.252,789.859,790.998,16.392999999999915,18.13199674222748,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.71868734363633,
38502,788.637,799.403,783.854,797.532,788.637,799.403,783.854,797.532,15.548999999999978,17.885997052491525,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.44328323781473,
38503,798.334,802.036,793.876,796.872,798.334,802.036,793.876,796.872,8.159999999999968,16.9597116189209,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.37009173335225,
38504,795.817,795.817,774.354,778.673,795.817,795.817,774.354,778.673,22.517999999999915,17.4890724171189,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.35189144590926,
38505,777.469,779.23,764.15,769.421,777.469,779.23,764.15,769.421,15.080000000000041,17.259636948821868,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,85.32587962880818,
38506,767.67,772.831,755.255,765.967,767.67,772.831,755.255,765.967,17.576000000000022,17.289766763219788,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,84.94284408878794,
38509,764.656,778.4,751.321,778.21,764.656,778.4,751.321,778.21,27.07899999999995,18.222074690532185,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.30054649656665,
38510,779.723,795.42,776.121,779.844,779.723,795.42,776.121,779.844,19.298999999999978,18.324639005719593,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.48175091822068,
38511,782.007,845.059,782.007,841.36,782.007,845.059,782.007,841.36,65.21499999999992,22.79038767184153,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,93.30364271899785,
38512,840.233,858.746,829.276,849.725,840.233,858.746,829.276,849.725,29.470000000000027,23.42654122690424,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.23128958995014,
38513,850.024,850.024,827.753,831.605,850.024,850.024,827.753,831.605,22.270999999999958,23.316489681484786,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.22185010379886,
38516,830.796,837.382,818.584,834.252,830.796,837.382,818.584,834.252,18.798000000000002,22.88615733086719,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.51539239518088,
38517,835.353,841.334,817.531,818.191,835.353,841.334,817.531,818.191,23.802999999999997,22.97347568030841,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.73428822370873,
38518,815.731,815.731,794.848,796.26,815.731,815.731,794.848,796.26,23.343000000000075,23.00866847266,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.30222324739616,
38519,795.755,804.038,786.005,803.945,795.755,804.038,786.005,803.945,18.033000000000015,22.53479528478762,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.15446068950833,
38520,805.753,809.578,796.891,800.137,805.753,809.578,796.891,800.137,12.687000000000012,21.59691001956975,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.73216788800367,
38523,799.467,823.913,786.428,823.733,799.467,823.913,786.428,823.733,37.485000000000014,23.110061446277395,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,91.34887506875565,
38524,823.538,824.038,813.276,816.197,823.538,824.038,813.276,816.197,10.762000000000057,21.93405559425098,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.51316116325697,
38525,814.912,819.491,808.767,818.647,814.912,819.491,808.767,818.647,10.723999999999933,20.866431251941357,858.746,782.007,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.78485689951916,
38526,818.189,821.456,808.562,809.347,818.189,821.456,808.562,809.347,12.894000000000005,20.1071520850898,858.746,786.005,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.7535220639117,
38527,807.678,813.277,802.486,813.203,807.678,813.277,802.486,813.203,10.791000000000054,19.219899505557443,858.746,786.005,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.1811378839227,
38530,817.284,838.42,817.284,834.346,817.284,838.42,817.284,834.346,25.216999999999985,19.79105193359959,858.746,786.005,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.52581663975586,
38531,832.155,832.155,817.286,819.046,832.155,832.155,817.286,819.046,17.06000000000006,19.530951749447254,858.746,786.005,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.82910449085328,
38532,818.091,821.078,813.079,814.064,818.091,821.078,813.079,814.064,7.999000000000024,18.43267063045228,858.746,786.005,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.27661952838055,
38533,813.152,813.152,790.757,791.502,813.152,813.152,790.757,791.502,23.307000000000016,18.89689247517111,858.746,786.005,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.77457903795312,
38534,789.177,789.177,758.707,760.352,789.177,789.177,758.707,760.352,32.79499999999996,20.220521763250048,858.746,786.428,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,84.32016181976259,
38537,756.033,756.033,732.864,749.483,756.033,756.033,732.864,749.483,27.487999999999943,20.91266254770242,858.746,758.707,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,83.11483081672847,
38538,747.894,752.773,739.621,744.595,747.894,752.773,739.621,744.595,13.152000000000044,20.173551828873624,858.746,732.864,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.5727700988307,
38539,744.795,750.302,738.38,743.444,744.795,750.302,738.38,743.444,11.922000000000025,19.38768974993328,858.746,732.864,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.44512855089692,
38540,743.323,751.128,740.485,747.418,743.323,751.128,740.485,747.418,10.643000000000029,18.55486215470154,858.746,732.864,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.88583012473606,
38541,746.289,746.289,722.283,722.854,746.289,746.289,722.283,722.854,25.13499999999999,19.18154194949187,850.024,732.864,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,80.16177540410582,
