Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
38496,691.4544,720.3402,691.1718,718.5664,691.4544,720.3402,691.1718,718.5664,29.16840000000002,22.131906091448094,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.64237849634804,
38497,717.2328,729.2271,712.3157,726.7915,717.2328,729.2271,712.3157,726.7915,16.911399999999958,21.6347150351197,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.63413406322441,
38498,725.0064,726.3498,721.4083,724.1773,725.0064,726.3498,721.4083,724.1773,5.383199999999988,20.086951698441634,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.31892240586726,
38499,721.1868,728.9726,715.6248,721.1416,721.1868,728.9726,715.6248,721.1416,13.347800000000007,19.44512772716148,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.95288766168585,
38502,718.1541,735.5069,711.4698,733.4695,718.1541,735.5069,711.4698,733.4695,24.03710000000001,19.88245841981277,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.43934538899558,
38503,736.4971,736.9841,728.7796,732.645,736.4971,736.9841,728.7796,732.645,8.204500000000053,18.77027190364013,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.33992988463822,
38504,730.5389,734.7131,713.851,719.2116,730.5389,734.7131,713.851,719.2116,20.862100000000055,18.969493627102977,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.72017459508831,
38505,716.8402,721.4968,716.8402,720.153,716.8402,721.4968,716.8402,720.153,4.656600000000026,17.60636090071222,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.8336855178318,
38506,718.8533,726.9853,717.0941,718.5048,718.8533,726.9853,717.0941,718.5048,9.891200000000026,16.871583672072965,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.63495097049187,
38509,715.1226,727.7358,711.9833,727.337,715.1226,727.7358,711.9833,727.337,15.752500000000055,16.76500427473269,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.69990866313579,
38510,729.0226,742.7487,728.4608,731.5399,729.0226,742.7487,728.4608,731.5399,15.411699999999996,16.636118153329576,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.20668055308542,
38511,731.504,787.0723,731.504,785.7308,731.504,787.0723,731.504,785.7308,55.56830000000002,20.34394499586962,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.74084144462968,
38512,783.7406,799.7048,783.7406,793.8159,783.7406,799.7048,783.7406,793.8159,15.964200000000005,19.926826424834417,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,95.71571627092383,
38513,791.7911,793.7685,767.655,778.6133,791.7911,793.7685,767.655,778.6133,26.160900000000083,20.520547717707338,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,93.88263665110223,
38516,779.3294,790.589,778.3546,786.1208,779.3294,790.589,778.3546,786.1208,12.23440000000005,19.731390792211407,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.78786636482296,
38517,788.5512,794.2099,765.343,768.7014,788.5512,794.2099,765.343,768.7014,28.866899999999987,20.601439288191273,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.68749227555398,
38518,765.4058,768.6365,741.1781,747.8615,765.4058,768.6365,741.1781,747.8615,27.523300000000063,21.260664117887345,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.17468552084621,
38519,746.684,757.6266,745.8649,752.9632,746.684,757.6266,745.8649,752.9632,11.761700000000019,20.356000868564742,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.78983176533359,
38520,756.0406,757.0515,739.721,747.2582,756.0406,757.0515,739.721,747.2582,17.33050000000003,20.067857928701436,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.10194158660875,
38523,745.4761,769.1738,738.1496,768.789,745.4761,769.1738,738.1496,768.789,31.024200000000064,21.111319078348924,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.6980547960897,
38524,768.6681,771.1727,759.0619,764.0681,768.6681,771.1727,759.0619,764.0681,12.110799999999927,20.25412678517283,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.12882416598592,
38525,760.8033,769.628,760.8033,769.0406,760.8033,769.628,760.8033,769.0406,8.824700000000007,19.165609948489703,799.7048,731.504,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.7283918984503,
38526,767.6638,769.2581,758.3242,760.3151,767.6638,769.2581,758.3242,760.3151,10.933899999999994,18.381637572443065,799.7048,738.1496,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,91.6762997416644,
38527,756.853,765.8576,756.853,763.6791,756.853,765.8576,756.853,763.6791,9.004600000000096,17.488586375067545,799.7048,738.1496,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.08191982251107,
38530,770.8507,786.6466,769.6173,786.6466,770.8507,786.6466,769.6173,786.6466,22.967500000000086,18.010387672680167,799.7048,738.1496,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.85126560338098,
38531,782.7437,784.7045,764.2811,771.0193,782.7437,784.7045,764.2811,771.0193,22.365499999999997,18.425160275282057,799.7048,738.1496,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.96697705123607,
38532,771.0044,775.2305,762.5735,767.2447,771.0044,775.2305,762.5735,767.2447,12.657000000000039,17.87581167763615,799.7048,738.1496,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.51184816979612,
38533,764.5176,768.6409,740.7655,743.3504,764.5176,768.6409,740.7655,743.3504,27.875400000000013,18.828153422623185,799.7048,738.1496,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.63075188627204,
38534,739.2969,740.7667,700.2416,702.8517,739.2969,740.7667,700.2416,702.8517,43.10880000000009,21.140595953801935,799.7048,738.1496,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,84.7475515390111,
38537,694.4974,699.4269,688.689,688.689,694.4974,699.4269,688.689,688.689,14.162700000000086,20.476034434392236,799.7048,700.2416,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,83.03985964869973,
38538,683.8395,684.6657,677.2641,684.6657,683.8395,684.6657,677.2641,684.6657,11.42489999999998,19.61402163111678,799.7048,688.689,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.5547433373827,
38539,686.741,691.8857,681.5173,683.3073,686.741,691.8857,681.5173,683.3073,10.368400000000065,18.733486237677095,799.7048,677.2641,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.39095192304795,
38540,682.6119,694.1596,678.3679,688.8368,682.6119,694.1596,678.3679,688.8368,15.791699999999992,18.453316119803088,799.7048,677.2641,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,83.05768088768582,
38541,684.5696,689.6622,657.6755,660.2326,684.5696,689.6622,657.6755,660.2326,31.986699999999928,19.742209822678976,794.2099,677.2641,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,79.60868031796082,
38544,666.4919,690.7048,649.003,649.9687,666.4919,690.7048,649.003,649.9687,41.701799999999935,21.83359936337621,794.2099,657.6755,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,78.37109293752016,
38545,647.0849,673.6909,643.8114,673.6909,647.0849,673.6909,643.8114,673.6909,29.879500000000007,22.599875614483235,794.2099,649.003,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,81.2314379678,
38546,669.8131,676.9843,662.3189,667.9522,669.8131,676.9843,662.3189,667.9522,14.665399999999977,21.844211270246735,786.6466,643.8114,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,80.53948435366357,
38547,665.5047,677.9807,665.5047,668.6883,665.5047,677.9807,665.5047,668.6883,12.475999999999999,20.952000673080377,786.6466,643.8114,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,80.62824087611045,
38548,667.859,673.3124,644.7391,646.1753,667.859,673.3124,644.7391,646.1753,28.573300000000017,21.67783870421558,786.6466,643.8114,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,77.91369721377347,
38551,640.3283,644.134,615.7337,622.3792,640.3283,644.134,615.7337,622.3792,30.441599999999994,22.512482637147432,786.6466,643.8114,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,75.04444156400062,
38552,620.4402,633.0302,616.6604,631.1756,620.4402,633.0302,616.6604,631.1756,16.369800000000055,21.927465243133398,786.6466,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,76.10508261012423,
38553,629.7307,636.4039,622.0795,635.3145,629.7307,636.4039,622.0795,635.3145,14.324399999999969,21.203363791406407,786.6466,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,76.60413759009342,
38554,634.572,637.4474,621.3482,632.9261,634.572,637.4474,621.3482,632.9261,16.099199999999996,20.717252954129606,786.6466,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,76.316152155761,
38555,635.2629,651.8665,635.2629,651.8665,635.2629,651.8665,635.2629,651.8665,18.940399999999954,20.548028863260118,786.6466,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,78.59992343378379,
38558,648.587,655.6249,639.3414,650.8712,648.587,655.6249,639.3414,650.8712,16.283500000000004,20.141883257235346,786.6466,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,78.47991342591617,
38559,650.2613,669.3409,649.7086,668.4651,650.2613,669.3409,649.7086,668.4651,19.632299999999987,20.093351518451026,784.7045,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,80.60132815255366,
38560,668.2972,684.0929,668.2972,683.7064,668.2972,684.0929,668.2972,683.7064,15.79570000000001,19.684051373836645,775.2305,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.43907409137907,
38561,683.5786,688.7441,682.8493,685.5047,683.5786,688.7441,682.8493,685.5047,5.894800000000032,18.37078933823316,768.6409,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.65590720415749,
38562,682.7973,689.3638,669.6187,682.8819,682.7973,689.3638,669.6187,682.8819,19.74509999999998,18.501676067925235,740.7667,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,82.33965858702173,
38565,681.4715,692.5656,676.0446,689.8265,681.4715,692.5656,676.0446,689.8265,16.521000000000072,18.313040251932364,699.4269,615.7337,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,83.17701566593014,
38566,689.3714,704.7645,688.6486,704.7645,689.3714,704.7645,688.6486,704.7645,16.11590000000001,18.10378879936738,694.1596,616.6604,1,694.1596,675.8465597480676,1000,305701.56808,704764.5,138.83192,10466.068079999997,1010466.06808,0.010466068079999946,0.0,101.04660680799999,84.97819068605139,BUY
38567,706.1505,721.0197,700.5904,713.5779,706.1505,721.0197,700.5904,713.5779,20.4292999999999,18.325266056570477,704.7645,621.3482,1,,675.8465597480676,1000,305701.56808,713577.9,0.0,8813.400000000023,1019279.46808,0.008722113763549144,0.0,101.92794680799999,86.04088153638855,
38568,709.9757,713.8085,697.6424,706.8182,709.9757,713.8085,697.6424,706.8182,16.16610000000003,18.119631194039957,721.0197,621.3482,1,,675.8465597480676,1000,305701.56808,706818.2000000001,0.0,-6759.699999999953,1012519.7680800001,-0.006631841621153267,-0.006631841621153267,101.251976808,85.22581909272049,
38569,706.5841,729.1159,706.5841,729.0066,706.5841,729.1159,706.5841,729.0066,22.531799999999976,18.539837746988532,721.0197,635.2629,1,,675.8465597480676,1000,305701.56808,729006.6000000001,0.0,22188.400000000023,1034708.1680800001,0.02191404128541108,0.0,103.47081680800001,87.90122355225041,
38572,733.7444,746.0112,723.8699,739.4118,733.7444,746.0112,723.8699,739.4118,22.1413,18.88283415203724,729.1159,639.3414,1,,675.8465597480676,1000,305701.56808,739411.7999999999,0.0,10405.199999999837,1045113.3680799999,0.010056168802946353,0.0,104.511336808,89.15584842300724,
38573,739.1231,756.6053,739.1231,756.4672,739.1231,756.6053,739.1231,756.4672,17.482200000000034,18.749440423271793,746.0112,649.7086,1,,675.8465597480676,1000,305701.56808,756467.2000000001,0.0,17055.40000000014,1062168.76808,0.016319186531249752,0.0,106.21687680800001,91.21233258676249,
38574,756.9394,771.2371,750.3633,767.9914,756.9394,771.2371,750.3633,767.9914,20.873800000000074,18.9517603829602,756.6053,668.2972,1,,675.8465597480676,1000,305701.56808,767991.4,0.0,11524.199999999953,1073692.96808,0.010849688247595024,0.0,107.369296808,92.60188280545852,
