Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
38503,856.561,863.198,853.291,855.946,856.561,863.198,853.291,855.946,9.906999999999925,16.82237963539208,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.5717655332054,
38504,855.206,857.657,836.04,837.532,855.206,857.657,836.04,837.532,21.617000000000075,17.279010146307126,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.64480461449271,
38505,835.467,835.493,812.989,818.379,835.467,835.493,812.989,818.379,24.543000000000006,17.970818703801687,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,85.64050992153605,
38506,816.546,823.86,807.965,818.033,816.546,823.86,807.965,818.033,15.894999999999982,17.773121684392,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,85.60430222750571,
38509,816.731,839.15,807.784,838.997,816.731,839.15,807.784,838.997,31.365999999999985,19.06768152397371,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.79811175829167,
38510,841.579,858.092,835.179,837.282,841.579,858.092,835.179,837.282,22.91300000000001,19.433902331214313,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.61864298585807,
38511,848.536,908.829,844.473,905.773,848.536,908.829,844.473,905.773,71.54699999999991,24.397054490146274,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.78598741311724,
38512,907.569,925.365,895.036,912.604,907.569,925.365,895.036,912.604,30.329000000000065,24.96200168156092,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,95.50082775393001,
38513,911.941,911.941,889.103,894.556,911.941,911.941,889.103,894.556,23.50100000000009,24.822858664269415,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,93.61216745953843,
38516,894.997,900.18,877.69,892.959,894.997,900.18,877.69,892.959,22.489999999999895,24.600681648624697,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,93.44504697582038,
38517,895.391,905.415,882.862,883.537,895.391,905.415,882.862,883.537,22.552999999999997,24.40566434875568,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.45906751583826,
38518,881.208,881.248,865.136,866.834,881.208,881.248,865.136,866.834,18.401000000000067,23.833791553636097,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,90.71115678350101,
38519,866.659,879.493,861.827,879.237,866.659,879.493,861.827,879.237,17.666000000000054,23.246382834242187,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.00908750332253,
38520,883.605,888.078,876.038,880.345,883.605,888.078,876.038,880.345,12.039999999999964,22.179108278600072,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,92.12503584143124,
38523,881.623,906.482,872.563,906.255,881.623,906.482,872.563,906.255,33.91899999999998,23.297193204447684,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.83642703312482,
38524,906.306,906.306,894.386,896.166,906.306,906.306,894.386,896.166,11.920000000000073,22.21365099450029,,,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,93.78064834794549,
38525,894.769,901.243,891.926,900.646,894.769,901.243,891.926,900.646,9.317000000000007,20.9853985188336,925.365,844.473,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.24946473307814,
38526,900.059,904.896,892.831,893.572,900.059,904.896,892.831,893.572,12.06499999999994,20.135836755135156,925.365,861.827,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,93.50919528923251,
38527,892.061,898.67,888.397,898.301,892.061,898.67,888.397,898.301,10.27299999999991,19.1965189689318,925.365,861.827,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.00406865648526,
38530,904.209,920.647,904.209,916.043,904.209,920.647,904.209,916.043,22.346000000000004,19.49646954331925,925.365,861.827,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,95.86070711742805,
38531,913.48,913.48,901.207,903.716,913.48,913.48,901.207,903.716,14.836000000000013,19.05261530109837,925.365,861.827,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.57072953271147,
38532,906.751,907.571,898.084,898.898,906.751,907.571,898.084,898.898,9.48700000000008,18.14160432004139,925.365,861.827,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,94.06654262566477,
38533,897.102,897.102,876.884,878.686,897.102,897.102,876.884,878.686,22.01400000000001,18.51040390860888,925.365,861.827,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,91.9514272738118,
38534,875.935,875.935,858.37,859.494,875.935,875.935,858.37,859.494,20.31600000000003,18.68236544112232,925.365,872.563,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.94305136678813,
38537,855.317,856.1,842.812,855.932,855.317,856.1,842.812,855.932,16.682000000000016,18.49185444672972,925.365,858.37,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.57030048200185,
38538,853.679,856.738,845.361,849.679,853.679,856.738,845.361,849.679,11.377000000000066,17.814249261326896,925.365,842.812,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.91594582659236,
38539,850.253,854.448,838.609,842.556,850.253,854.448,838.609,842.556,15.838999999999942,17.626130284057663,925.365,842.812,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.17054870353434,
38540,841.748,848.022,839.282,844.729,841.748,848.022,839.282,844.729,8.740000000000009,16.779832161766457,925.365,838.609,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.3979455796266,
38541,842.62,842.62,827.229,829.489,842.62,842.62,827.229,829.489,17.5,16.848419574931558,920.647,838.609,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.80313269805924,
38544,837.863,850.658,822.524,824.097,837.863,850.658,822.524,824.097,28.134000000000015,17.92323675827141,920.647,827.229,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,86.23887869166742,
38545,821.911,854.286,818.863,851.816,821.911,854.286,818.863,851.816,35.42299999999989,19.589880876531268,920.647,822.524,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.13957542816122,
38546,850.469,851.949,841.858,846.231,850.469,851.949,841.858,846.231,10.091000000000008,18.68522555495686,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.55512464446346,
38547,844.94,856.095,843.176,849.59,844.94,856.095,843.176,849.59,12.918999999999983,18.13606121638954,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.90663228679843,
38548,849.873,854.604,837.783,841.001,849.873,854.604,837.783,841.001,16.821000000000026,18.010817291019112,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.0078233734269,
38551,839.221,840.005,829.679,832.995,839.221,840.005,829.679,832.995,11.322000000000003,17.37378707282682,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.17002337803135,
38552,831.501,840.143,829.277,835.608,831.501,840.143,829.277,835.608,10.865999999999985,16.75399782779569,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,87.44346472052055,
38553,835.301,844.712,832.144,842.641,835.301,844.712,832.144,842.641,12.567999999999984,16.355331368005622,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.17944365727011,
38554,842.746,843.987,835.757,843.987,842.746,843.987,835.757,843.987,8.230000000000018,15.581490285338422,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,88.32029786583898,
38555,847.541,867.165,842.987,859.693,847.541,867.165,842.987,859.693,24.177999999999997,16.40020549625857,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.9638760231813,
38558,858.328,860.951,854.284,856.86,858.328,860.951,854.284,856.86,6.66700000000003,15.473233544233949,920.647,818.863,0,,,0,1000000,0.0,0.0,0.0,1000000.0,0.0,0.0,100.0,89.66741244749362,
